"Code","Class","Brand","Description","SourceFile"
"U2926","U","Manufacturer","Brake_Transm1 -From Brake System Module - CRC-MC In Fault Or Missing Message","base\All Manufacturer-specific OBD2 Codes (4)\All Manufacturer-specific OBD2 - Nieizviestnyi.txt"
"U2927","U","Manufacturer","Brake1 -From Brake System Module - CRC-MC In Fault Or Missing Message","base\All Manufacturer-specific OBD2 Codes (4)\All Manufacturer-specific OBD2 - Nieizviestnyi.txt"
"U2928","U","Manufacturer","Brake2 -From Brake System Module - CRC-MC In Fault Or Missing Message","base\All Manufacturer-specific OBD2 Codes (4)\All Manufacturer-specific OBD2 - Nieizviestnyi.txt"
"U2929","U","Manufacturer","Brake8 -From Brake System Module - CRC-MC In Fault Or Missing Message Jeep","base\All Manufacturer-specific OBD2 Codes (4)\All Manufacturer-specific OBD2 - Nieizviestnyi.txt"
"U2930","U","Manufacturer","Bsm_Yrs_Data -From Brake System Module - CRC-MC In Fault Or Missing Message","base\All Manufacturer-specific OBD2 Codes (4)\All Manufacturer-specific OBD2 - Nieizviestnyi.txt"
"U2931","U","Manufacturer","Wheel_Info -From Brake System Module - CRC-MC In Fault Or Missing Message","base\All Manufacturer-specific OBD2 Codes (4)\All Manufacturer-specific OBD2 - Nieizviestnyi.txt"
"U2932","U","Manufacturer","Wheel_Speed -From Brake System Module - CRC-MC In Fault Or Missing Message Jeep","base\All Manufacturer-specific OBD2 Codes (4)\All Manufacturer-specific OBD2 - Nieizviestnyi.txt"
"U300C","U","Manufacturer","Ignition Input Off/On/Start","base\All Manufacturer-specific OBD2 Codes (4)\All Manufacturer-specific OBD2 - Nieizviestnyi.txt"
"U3017","U","Manufacturer","Control Module Timer-Clock Performance Kia","base\All Manufacturer-specific OBD2 Codes (4)\All Manufacturer-specific OBD2 - Nieizviestnyi.txt"
"B0000","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0001","B","Nissan","Driver Frontal Stage 1 Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0002","B","Nissan","Driver Frontal Stage 2 Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0006","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0007","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0008","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0009","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B000A","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B000B","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B000C","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B000D","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B000E","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B000F","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0010","B","Nissan","Passenger Frontal Stage 1 Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0011","B","Nissan","Passenger Frontal Stage 2 Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0014","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0015","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0016","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0017","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0018","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0019","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B001A","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B001B","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B001C","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B001D","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B001E","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B001F","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0023","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0024","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0025","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0026","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0027","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0028","B","Nissan","Right Side Airbag Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0029","B","Nissan","Right Curtain Deployment Control 1 (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B002A","B","Nissan","Right Curtain Deployment Control 2 (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B002B","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B002C","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B002D","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B002E","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B002F","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0034","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0035","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0036","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0037","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B003C","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B003D","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B003E","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B003F","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0044","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0045","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0046","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0047","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0048","B","Nissan","Third Row Right Side Airbag Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0049","B","Nissan","Third Row Right Frontal Stage 1 Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B004A","B","Nissan","Third Row Right Frontal Stage 2 Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B004B","B","Nissan","Third Row Right Frontal Stage 3 Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B004C","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B004D","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B004E","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B004F","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0054","B","Nissan","Second Row Center Seatbelt Sensor (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0055","B","Nissan","Second Row Right Seatbelt Sensor (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0056","B","Nissan","Third Row Left Seatbelt Sensor (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B005A","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B005B","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B005C","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B005D","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B005E","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B005F","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0063","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0064","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0065","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0066","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0067","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0068","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0069","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B006A","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B006B","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B006C","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B006D","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B006E","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B006F","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0073","B","Nissan","Second Row Left Seatbelt Pretensioner Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0075","B","Nissan","Second Row Right Seatbelt Pretensioner Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0076","B","Nissan","Third Row Left Seatbelt Pretensioner Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B007A","B","Nissan","Passenger Seatbelt Pretensioner ""B"" Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B007B","B","Nissan","Second Row Left Seatbelt Pretensioner ""B"" Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B007C","B","Nissan","Second Row Right Seatbelt Pretensioner ""B"" Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B007D","B","Nissan","Second Row Center Seatbelt Pretensioner ""B"" Deployment Control (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0089","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B008A","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B008B","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B008C","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B008D","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B008E","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B008F","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0090","B","Nissan","Left Frontal Restraints Sensor (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0091","B","Nissan","Left Side Restraints Sensor 1 (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0092","B","Nissan","Left Side Restraints Sensor 2 (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0093","B","Nissan","Left Side Restraints Sensor 3 (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0094","B","Nissan","Center Frontal Restraints Sensor (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0096","B","Nissan","Right Side Restraints Sensor 1 (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0097","B","Nissan","Right Side Restraints Sensor 2 (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0098","B","Nissan","Right Side Restraints Sensor 3 (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B0099","B","Nissan","Roll Over Sensor (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B009B","B","Nissan","Left Side Restraints Sensor 5 (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B009C","B","Nissan","Left Side Restraints Sensor 6 (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B009E","B","Nissan","Right Side Restraints Sensor 5 (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B00A0","B","Nissan","Occupant Classification System (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B00A1","B","Nissan","Occupant Position System (Subfault)","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B00A2","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B00A3","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B00A4","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B00A5","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B00A6","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B00A7","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
"B00A8","B","Nissan","ISO/SAE Reserved","base\All Nissan OBD2 Codes List (3)\All Nissan OBD2 Codes List - Nieizviestnyi.txt"
